TransactionID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod
TRX-10879,2023-12-31,CUST-262,West,Electronics,Smartphone,3,852.4,2557.2,Credit Card
TRX-10880,2023-04-26,CUST-436,West,Electronics,Smartphone,1,752.08,752.08,Credit Card
TRX-10881,2023-05-27,CUST-162,South,Electronics,Smartphone,1,822.43,822.43,Credit Card
TRX-10882,2023-01-13,CUST-288,South,Home,Blender,3,48.45,145.35,Debit Card
TRX-10883,2023-04-24,CUST-121,North,Clothing,Jacket,4,130.23,520.92,PayPal
TRX-10884,2024-07-19,CUST-493,West,Home,Desk,3,155.63,466.89,Debit Card
TRX-10885,2023-10-04,CUST-303,South,Electronics,Smartphone,2,741.51,1483.02,PayPal
TRX-10886,2024-06-30,CUST-283,East,Home,Desk,4,159.13,636.52,Debit Card
TRX-10887,2023-10-30,CUST-262,North,Home,Desk,2,150.86,301.72,Debit Card
TRX-10888,2023-04-23,CUST-426,West,Home,Desk,4,164.93,659.72,Debit Card
TRX-10889,2023-03-06,CUST-391,North,Home,Coffee Maker,3,72.04,216.12,Credit Card
TRX-10890,2024-07-02,CUST-240,North,Clothing,Jacket,1,128.02,128.02,Debit Card
TRX-10891,2023-07-07,CUST-227,North,Clothing,Sneakers,1,94.56,94.56,Debit Card
TRX-10892,2024-11-06,CUST-134,West,Electronics,Smartphone,1,849.47,849.47,Debit Card
TRX-10893,2024-06-18,CUST-364,West,Home,Chair,4,102.27,409.08,Credit Card
TRX-10894,2024-01-19,CUST-359,South,Home,Coffee Maker,2,83.57,167.14,Credit Card
TRX-10895,2023-03-16,CUST-454,East,Electronics,Headphones,2,147.21,294.42,Credit Card
TRX-10896,2023-07-07,CUST-272,North,Home,Blender,2,45.44,90.88,PayPal
TRX-10897,2024-07-26,CUST-182,South,Clothing,T-Shirt,1,25.99,25.99,Credit Card
TRX-10898,2023-03-07,CUST-244,North,Home,Desk,4,150.68,602.72,Credit Card
TRX-10899,2024-01-15,CUST-243,South,Clothing,Jacket,2,120.01,240.02,Credit Card
TRX-10900,2024-03-25,CUST-112,South,Clothing,T-Shirt,2,24.89,49.78,PayPal
TRX-10901,2024-05-22,CUST-389,East,Clothing,Jacket,3,124.0,372.0,Credit Card
TRX-10902,2023-08-03,CUST-219,South,Clothing,Jeans,4,57.37,229.48,PayPal
TRX-10903,2024-09-21,CUST-320,West,Home,Chair,3,98.1,294.3,Credit Card
TRX-10904,2023-11-17,CUST-332,North,Clothing,Jeans,3,61.0,183.0,PayPal
TRX-10905,2024-06-16,CUST-152,West,Home,Coffee Maker,1,75.51,75.51,PayPal
TRX-10906,2024-12-26,CUST-130,East,Clothing,T-Shirt,1,24.58,24.58,Debit Card
TRX-10907,2024-06-27,CUST-173,West,Home,Desk,3,161.66,484.98,Debit Card
TRX-10908,2024-07-19,CUST-151,South,Electronics,Smartphone,4,813.74,3254.96,PayPal
TRX-10909,2023-01-14,CUST-277,South,Clothing,T-Shirt,2,25.69,51.38,Debit Card
TRX-10910,2023-02-22,CUST-434,South,Clothing,T-Shirt,4,26.07,104.28,PayPal
TRX-10911,2023-09-17,CUST-304,West,Clothing,T-Shirt,3,25.26,75.78,Debit Card
TRX-10912,2024-04-10,CUST-111,North,Home,Blender,4,48.75,195.0,Credit Card
TRX-10913,2023-10-17,CUST-437,South,Electronics,Laptop,2,1199.21,2398.42,Credit Card
TRX-10914,2023-03-16,CUST-460,West,Home,Coffee Maker,3,85.18,255.54,Credit Card
TRX-10915,2024-03-16,CUST-340,East,Home,Chair,3,104.97,314.91,Credit Card
TRX-10916,2023-04-06,CUST-313,South,Electronics,Monitor,2,300.67,601.34,Debit Card
TRX-10917,2023-03-29,CUST-405,South,Electronics,Smartphone,3,833.12,2499.36,Credit Card
TRX-10918,2023-11-21,CUST-476,East,Electronics,Smartphone,2,794.71,1589.42,Credit Card
TRX-10919,2024-10-12,CUST-220,South,Clothing,Jeans,4,54.99,219.96,PayPal
TRX-10920,2023-05-17,CUST-261,South,Clothing,T-Shirt,3,24.3,72.9,PayPal
TRX-10921,2023-05-21,CUST-182,East,Electronics,Headphones,4,144.4,577.6,PayPal
TRX-10922,2024-07-21,CUST-278,West,Clothing,Jacket,4,129.84,519.36,Debit Card
TRX-10923,2024-04-15,CUST-317,West,Clothing,Jeans,2,55.07,110.14,Debit Card
TRX-10924,2024-12-29,CUST-219,South,Electronics,Monitor,4,303.88,1215.52,Credit Card
TRX-10925,2023-01-23,CUST-312,South,Home,Blender,3,46.58,139.74,PayPal
TRX-10926,2023-04-11,CUST-123,North,Electronics,Smartphone,1,834.09,834.09,PayPal
TRX-10927,2024-03-27,CUST-380,South,Electronics,Monitor,1,315.66,315.66,Debit Card
TRX-10928,2024-12-23,CUST-239,North,Home,Blender,1,43.18,43.18,Credit Card
TRX-10929,2023-04-11,CUST-403,South,Electronics,Laptop,1,1319.87,1319.87,PayPal
TRX-10930,2024-07-06,CUST-454,West,Home,Blender,4,43.97,175.88,Debit Card
TRX-10931,2023-08-15,CUST-335,North,Home,Coffee Maker,2,79.32,158.64,Credit Card
TRX-10932,2023-01-13,CUST-309,East,Clothing,Sneakers,3,81.05,243.15,PayPal
TRX-10933,2023-01-31,CUST-485,South,Home,Desk,4,151.56,606.24,Credit Card
TRX-10934,2023-06-15,CUST-409,North,Clothing,Jeans,1,56.54,56.54,Debit Card
TRX-10935,2023-04-10,CUST-208,South,Electronics,Headphones,1,161.4,161.4,PayPal
TRX-10936,2023-06-11,CUST-492,East,Clothing,Jeans,1,63.05,63.05,PayPal
TRX-10937,2023-10-01,CUST-102,North,Clothing,Sneakers,3,83.46,250.38,Credit Card
TRX-10938,2023-05-29,CUST-127,West,Electronics,Monitor,4,288.94,1155.76,Debit Card
TRX-10939,2023-03-06,CUST-455,East,Clothing,T-Shirt,2,26.07,52.14,Debit Card
TRX-10940,2023-08-15,CUST-112,West,Electronics,Smartphone,3,733.65,2200.95,PayPal
TRX-10941,2023-02-23,CUST-237,East,Home,Blender,2,41.02,82.04,Debit Card
TRX-10942,2023-02-22,CUST-173,North,Home,Blender,3,45.39,136.17,Credit Card
TRX-10943,2023-04-12,CUST-379,North,Electronics,Monitor,1,270.88,270.88,PayPal
TRX-10944,2024-02-02,CUST-237,West,Electronics,Smartphone,1,854.12,854.12,PayPal
TRX-10945,2023-04-21,CUST-201,West,Home,Chair,3,90.63,271.89,Credit Card
TRX-10946,2024-06-19,CUST-128,East,Home,Desk,2,150.93,301.86,Credit Card
TRX-10947,2024-01-13,CUST-287,West,Electronics,Laptop,4,1191.38,4765.52,Debit Card
TRX-10948,2023-04-29,CUST-255,East,Home,Desk,1,146.93,146.93,Debit Card
TRX-10949,2023-04-14,CUST-191,East,Home,Coffee Maker,1,76.28,76.28,Credit Card
TRX-10950,2024-05-16,CUST-280,West,Home,Desk,3,164.28,492.84,PayPal
TRX-10951,2024-11-04,CUST-233,West,Electronics,Headphones,3,137.29,411.87,PayPal
TRX-10952,2024-05-15,CUST-252,South,Electronics,Laptop,4,1184.52,4738.08,PayPal
TRX-10953,2024-06-02,CUST-343,North,Electronics,Smartphone,2,843.7,1687.4,PayPal
TRX-10954,2024-06-11,CUST-307,West,Electronics,Monitor,4,308.51,1234.04,Debit Card
TRX-10955,2024-10-08,CUST-327,South,Electronics,Smartphone,4,767.97,3071.88,Credit Card
TRX-10956,2023-06-09,CUST-430,East,Home,Blender,1,48.12,48.12,PayPal
TRX-10957,2024-12-29,CUST-144,South,Home,Blender,3,47.97,143.91,Debit Card
TRX-10958,2024-09-07,CUST-294,South,Home,Blender,4,44.08,176.32,Debit Card
TRX-10959,2024-09-01,CUST-325,North,Clothing,Jeans,1,62.52,62.52,PayPal
TRX-10960,2023-05-04,CUST-317,West,Home,Chair,3,99.68,299.04,Debit Card
TRX-10961,2024-01-28,CUST-218,North,Electronics,Monitor,4,304.93,1219.72,Credit Card
TRX-10962,2024-03-09,CUST-430,West,Clothing,Jeans,4,63.42,253.68,Credit Card
TRX-10963,2023-10-05,CUST-332,South,Home,Chair,4,109.26,437.04,PayPal
TRX-10964,2024-05-06,CUST-298,West,Electronics,Monitor,2,282.3,564.6,Debit Card
TRX-10965,2023-01-25,CUST-493,South,Electronics,Headphones,2,139.22,278.44,Credit Card
TRX-10966,2023-09-24,CUST-280,East,Clothing,Jeans,3,57.78,173.34,PayPal
TRX-10967,2024-02-16,CUST-420,South,Electronics,Smartphone,4,804.36,3217.44,PayPal
TRX-10968,2023-04-12,CUST-315,North,Home,Desk,4,145.36,581.44,PayPal
TRX-10969,2024-07-12,CUST-258,West,Clothing,T-Shirt,1,26.12,26.12,PayPal
TRX-10970,2023-01-05,CUST-183,West,Electronics,Headphones,2,156.23,312.46,Credit Card
TRX-10971,2023-09-05,CUST-153,North,Home,Desk,3,153.93,461.79,Credit Card
TRX-10972,2023-01-15,CUST-323,North,Clothing,Jeans,2,58.99,117.98,PayPal
TRX-10973,2024-07-11,CUST-489,West,Home,Blender,1,45.01,45.01,Credit Card
TRX-10974,2024-03-21,CUST-309,South,Clothing,T-Shirt,2,23.87,47.74,PayPal
TRX-10975,2023-08-11,CUST-321,North,Home,Chair,2,100.94,201.88,PayPal
TRX-10976,2023-04-03,CUST-107,North,Clothing,Sneakers,2,91.1,182.2,Debit Card
TRX-10977,2024-09-11,CUST-260,East,Clothing,Jeans,3,56.51,169.53,Debit Card
TRX-10978,2023-11-29,CUST-149,East,Clothing,Jeans,3,55.64,166.92,PayPal
TRX-10979,2024-05-06,CUST-169,West,Clothing,Jeans,4,64.25,257.0,PayPal
TRX-10980,2023-09-09,CUST-147,South,Home,Chair,4,92.18,368.72,PayPal
TRX-10981,2023-03-31,CUST-431,East,Home,Chair,3,98.13,294.39,PayPal
TRX-10982,2023-10-01,CUST-118,West,Home,Chair,1,95.19,95.19,Debit Card
TRX-10983,2023-06-03,CUST-489,South,Home,Blender,2,42.08,84.16,Debit Card
TRX-10984,2024-07-24,CUST-224,South,Clothing,Sneakers,3,84.42,253.26,Debit Card
TRX-10985,2023-09-02,CUST-435,West,Home,Blender,3,48.99,146.97,Credit Card
TRX-10986,2024-06-03,CUST-240,North,Clothing,Jeans,3,65.73,197.19,Debit Card
TRX-10987,2023-12-18,CUST-193,North,Electronics,Laptop,2,1285.01,2570.02,Credit Card
TRX-10988,2024-08-15,CUST-286,South,Clothing,Jeans,3,61.69,185.07,PayPal
TRX-10989,2023-04-03,CUST-185,East,Clothing,T-Shirt,2,27.3,54.6,Credit Card
TRX-10990,2023-03-15,CUST-135,East,Home,Coffee Maker,1,81.65,81.65,Debit Card
TRX-10991,2023-06-05,CUST-354,North,Clothing,T-Shirt,4,24.29,97.16,Credit Card
TRX-10992,2023-06-19,CUST-351,South,Home,Chair,4,102.69,410.76,Debit Card
TRX-10993,2024-03-31,CUST-190,North,Electronics,Monitor,3,280.67,842.01,Credit Card
TRX-10994,2023-12-15,CUST-463,South,Home,Blender,3,42.78,128.34,PayPal
TRX-10995,2023-09-22,CUST-347,West,Clothing,T-Shirt,2,25.81,51.62,PayPal
TRX-10996,2024-05-13,CUST-228,South,Home,Chair,2,109.8,219.6,PayPal
TRX-10997,2023-11-23,CUST-340,South,Electronics,Laptop,1,1090.78,1090.78,Credit Card
TRX-10998,2024-09-20,CUST-193,North,Clothing,Jacket,4,123.25,493.0,Debit Card
TRX-10999,2023-12-25,CUST-190,North,Electronics,Headphones,1,162.55,162.55,Credit Card
TRX-11000,2023-10-01,CUST-272,East,Electronics,Smartphone,1,764.09,764.09,PayPal
TRX-11001,2024-11-23,CUST-190,East,Clothing,Jacket,4,114.02,456.08,PayPal
TRX-11002,2023-04-24,CUST-356,East,Electronics,Smartphone,1,786.5,786.5,Credit Card
TRX-11003,2024-02-08,CUST-215,East,Electronics,Monitor,1,281.5,281.5,Credit Card
TRX-11004,2024-12-15,CUST-140,South,Electronics,Laptop,3,1086.6,3259.8,Credit Card
TRX-11005,2023-07-12,CUST-377,East,Electronics,Monitor,2,272.34,544.68,Debit Card
TRX-11006,2024-08-02,CUST-296,West,Home,Desk,1,161.0,161.0,Debit Card
TRX-11007,2024-10-22,CUST-198,South,Clothing,Jeans,4,62.63,250.52,PayPal
TRX-11008,2024-02-07,CUST-208,North,Clothing,Sneakers,3,86.87,260.61,PayPal
TRX-11009,2023-11-23,CUST-253,East,Home,Chair,3,97.06,291.18,PayPal
TRX-11010,2024-04-06,CUST-231,North,Home,Chair,1,107.85,107.85,Credit Card
TRX-11011,2024-02-03,CUST-341,South,Home,Desk,4,159.69,638.76,Debit Card
TRX-11012,2024-07-06,CUST-467,South,Electronics,Headphones,1,141.14,141.14,Debit Card
TRX-11013,2024-07-11,CUST-423,East,Clothing,Sneakers,3,86.97,260.91,Credit Card
TRX-11014,2024-02-25,CUST-484,North,Electronics,Headphones,3,143.86,431.58,Credit Card
TRX-11015,2023-10-10,CUST-139,East,Electronics,Smartphone,4,785.51,3142.04,Credit Card
TRX-11016,2024-06-19,CUST-123,West,Electronics,Smartphone,4,727.62,2910.48,Debit Card
TRX-11017,2023-10-17,CUST-280,South,Home,Chair,3,103.09,309.27,PayPal
TRX-11018,2024-08-03,CUST-450,South,Home,Coffee Maker,3,76.52,229.56,Debit Card
TRX-11019,2024-11-11,CUST-412,East,Electronics,Monitor,2,277.67,555.34,Credit Card
TRX-11020,2024-07-19,CUST-425,South,Clothing,Sneakers,4,91.63,366.52,Debit Card
TRX-11021,2024-11-10,CUST-490,North,Electronics,Laptop,2,1093.11,2186.22,Debit Card
TRX-11022,2023-11-13,CUST-311,North,Clothing,Jeans,1,56.44,56.44,Credit Card
TRX-11023,2023-12-08,CUST-402,North,Clothing,Sneakers,3,85.15,255.45,Debit Card
TRX-11024,2023-02-07,CUST-338,East,Home,Chair,4,93.82,375.28,PayPal
TRX-11025,2023-12-09,CUST-413,East,Clothing,Jeans,1,58.99,58.99,Credit Card
TRX-11026,2024-06-20,CUST-211,South,Home,Blender,2,43.23,86.46,Credit Card
TRX-11027,2023-07-04,CUST-481,South,Home,Coffee Maker,2,85.07,170.14,Debit Card
TRX-11028,2024-07-04,CUST-115,East,Electronics,Headphones,3,145.11,435.33,Debit Card
TRX-11029,2023-11-06,CUST-248,South,Home,Coffee Maker,1,84.07,84.07,PayPal
TRX-11030,2024-07-24,CUST-386,North,Clothing,Jeans,4,55.8,223.2,PayPal
TRX-11031,2024-03-18,CUST-261,South,Clothing,Jacket,4,126.09,504.36,Debit Card
TRX-11032,2024-10-12,CUST-109,North,Home,Desk,1,158.42,158.42,Credit Card
TRX-11033,2024-07-13,CUST-210,North,Clothing,Jeans,1,59.78,59.78,PayPal
TRX-11034,2023-04-12,CUST-340,South,Electronics,Smartphone,1,834.31,834.31,Credit Card
TRX-11035,2024-07-16,CUST-391,North,Clothing,Jeans,1,60.17,60.17,Debit Card
TRX-11036,2023-03-29,CUST-293,East,Electronics,Laptop,3,1313.38,3940.14,Debit Card
TRX-11037,2024-02-27,CUST-478,East,Electronics,Smartphone,4,831.55,3326.2,Debit Card
TRX-11038,2024-02-11,CUST-477,East,Clothing,T-Shirt,3,26.52,79.56,PayPal
TRX-11039,2023-11-09,CUST-180,East,Electronics,Laptop,2,1254.96,2509.92,Credit Card
TRX-11040,2024-04-21,CUST-172,South,Clothing,Sneakers,1,81.56,81.56,Credit Card
TRX-11041,2023-12-06,CUST-407,East,Clothing,Jeans,2,58.14,116.28,Credit Card
TRX-11042,2024-07-28,CUST-148,North,Clothing,T-Shirt,1,23.29,23.29,Debit Card
TRX-11043,2023-04-19,CUST-282,North,Home,Desk,3,156.81,470.43,Credit Card
TRX-11044,2024-04-18,CUST-370,South,Electronics,Monitor,1,302.96,302.96,Credit Card
TRX-11045,2023-05-08,CUST-468,South,Home,Desk,4,150.2,600.8,Credit Card
TRX-11046,2024-02-23,CUST-177,East,Electronics,Smartphone,4,724.03,2896.12,Credit Card
TRX-11047,2024-11-04,CUST-288,East,Clothing,T-Shirt,2,26.02,52.04,Debit Card
TRX-11048,2023-11-11,CUST-438,North,Clothing,Jeans,4,55.17,220.68,Credit Card
TRX-11049,2023-06-17,CUST-438,West,Electronics,Headphones,1,156.19,156.19,PayPal
TRX-11050,2023-10-10,CUST-435,North,Clothing,Sneakers,1,88.73,88.73,Debit Card
TRX-11051,2023-08-28,CUST-419,North,Home,Coffee Maker,1,85.8,85.8,PayPal
TRX-11052,2024-12-16,CUST-179,West,Home,Chair,3,104.29,312.87,Credit Card
TRX-11053,2023-03-30,CUST-247,East,Clothing,Jeans,2,55.58,111.16,Debit Card
TRX-11054,2023-05-31,CUST-101,North,Clothing,Sneakers,4,93.19,372.76,Debit Card
TRX-11055,2023-11-09,CUST-427,East,Clothing,Jacket,3,128.91,386.73,Debit Card
TRX-11056,2024-01-10,CUST-213,South,Home,Blender,4,42.75,171.0,Debit Card
TRX-11057,2023-06-28,CUST-309,North,Home,Coffee Maker,3,85.33,255.99,Debit Card
TRX-11058,2023-05-04,CUST-212,South,Clothing,Sneakers,4,85.46,341.84,Credit Card
TRX-11059,2023-11-27,CUST-488,West,Home,Desk,1,135.59,135.59,Debit Card
TRX-11060,2023-04-07,CUST-104,North,Electronics,Smartphone,1,776.47,776.47,PayPal
TRX-11061,2023-03-10,CUST-217,East,Clothing,Jacket,2,125.58,251.16,Debit Card
TRX-11062,2023-11-14,CUST-149,North,Home,Chair,1,94.94,94.94,Credit Card
TRX-11063,2024-12-26,CUST-296,East,Home,Desk,3,147.98,443.94,Credit Card
TRX-11064,2024-07-12,CUST-266,East,Home,Chair,2,91.44,182.88,Debit Card
TRX-11065,2023-03-25,CUST-281,East,Home,Blender,1,49.0,49.0,PayPal
TRX-11066,2024-06-09,CUST-314,South,Home,Coffee Maker,3,83.74,251.22,PayPal
TRX-11067,2024-04-21,CUST-347,East,Home,Desk,2,147.55,295.1,Debit Card
TRX-11068,2023-12-04,CUST-418,South,Clothing,Jeans,4,65.88,263.52,PayPal
TRX-11069,2024-01-27,CUST-317,East,Electronics,Smartphone,1,789.12,789.12,Credit Card
TRX-11070,2023-01-17,CUST-421,East,Clothing,Jacket,2,118.8,237.6,Debit Card
TRX-11071,2024-02-16,CUST-417,South,Electronics,Smartphone,1,875.31,875.31,Credit Card
TRX-11072,2024-04-18,CUST-318,North,Home,Desk,2,151.66,303.32,Credit Card
TRX-11073,2024-01-22,CUST-365,East,Home,Chair,3,100.39,301.17,Credit Card
TRX-11074,2023-07-27,CUST-101,South,Home,Chair,3,100.34,301.02,Credit Card
TRX-11075,2023-06-15,CUST-121,West,Home,Desk,2,143.62,287.24,Credit Card
TRX-11076,2023-10-22,CUST-318,East,Electronics,Laptop,3,1114.55,3343.65,Debit Card
TRX-11077,2023-01-20,CUST-140,West,Clothing,Jeans,2,54.91,109.82,Debit Card
TRX-11078,2024-02-07,CUST-183,South,Electronics,Monitor,4,275.52,1102.08,PayPal
TRX-11079,2024-02-18,CUST-408,North,Home,Desk,2,137.76,275.52,PayPal
TRX-11080,2023-05-14,CUST-306,South,Home,Desk,3,135.45,406.35,Credit Card
TRX-11081,2024-04-25,CUST-451,North,Home,Coffee Maker,1,81.02,81.02,Debit Card
TRX-11082,2024-03-18,CUST-199,East,Clothing,Jacket,1,122.64,122.64,Debit Card
TRX-11083,2024-02-17,CUST-164,North,Home,Chair,2,94.99,189.98,PayPal
TRX-11084,2023-09-23,CUST-408,East,Home,Chair,1,92.34,92.34,Debit Card
TRX-11085,2024-07-13,CUST-478,West,Electronics,Smartphone,2,871.16,1742.32,PayPal
TRX-11086,2024-09-01,CUST-124,South,Clothing,Sneakers,4,94.9,379.6,Credit Card
TRX-11087,2023-10-28,CUST-167,West,Clothing,Sneakers,1,81.91,81.91,Credit Card
TRX-11088,2023-06-13,CUST-182,South,Home,Coffee Maker,1,86.98,86.98,PayPal
TRX-11089,2023-03-14,CUST-336,West,Home,Chair,4,109.15,436.6,Debit Card
TRX-11090,2023-09-19,CUST-275,West,Clothing,Jacket,4,122.81,491.24,Credit Card
TRX-11091,2024-01-05,CUST-382,West,Clothing,Sneakers,2,92.97,185.94,Debit Card
TRX-11092,2024-05-21,CUST-440,South,Clothing,Sneakers,3,88.8,266.4,Debit Card
TRX-11093,2024-01-02,CUST-370,North,Home,Blender,4,48.73,194.92,Debit Card
TRX-11094,2023-03-14,CUST-347,East,Clothing,Jeans,3,63.81,191.43,Debit Card
TRX-11095,2024-01-12,CUST-140,West,Clothing,Jacket,3,113.5,340.5,Debit Card
TRX-11096,2024-05-07,CUST-267,East,Home,Desk,4,142.26,569.04,Debit Card
TRX-11097,2023-05-31,CUST-210,West,Clothing,Sneakers,1,92.77,92.77,Credit Card
TRX-11098,2024-07-28,CUST-324,East,Electronics,Monitor,3,314.32,942.96,PayPal
TRX-11099,2023-10-26,CUST-389,West,Home,Desk,1,141.43,141.43,Credit Card
TRX-11100,2023-11-10,CUST-260,West,Electronics,Headphones,1,136.88,136.88,Credit Card
TRX-11101,2024-08-28,CUST-403,East,Clothing,Sneakers,2,93.11,186.22,Debit Card
TRX-11102,2024-07-03,CUST-226,East,Clothing,T-Shirt,2,24.17,48.34,Credit Card
TRX-11103,2023-11-15,CUST-176,East,Electronics,Smartphone,3,851.68,2555.04,PayPal
TRX-11104,2024-08-25,CUST-337,West,Clothing,Sneakers,3,95.16,285.48,PayPal
TRX-11105,2024-05-04,CUST-308,West,Home,Coffee Maker,2,76.66,153.32,PayPal
TRX-11106,2024-09-10,CUST-444,East,Home,Desk,2,162.62,325.24,PayPal
TRX-11107,2024-11-24,CUST-136,West,Clothing,Sneakers,4,87.0,348.0,Debit Card
TRX-11108,2023-07-06,CUST-440,West,Clothing,Jeans,4,62.0,248.0,Credit Card
TRX-11109,2023-12-29,CUST-222,North,Home,Blender,2,44.2,88.4,Credit Card
TRX-11110,2024-11-10,CUST-213,North,Home,Coffee Maker,2,83.29,166.58,Debit Card
TRX-11111,2023-12-01,CUST-191,West,Home,Coffee Maker,1,82.39,82.39,Debit Card
TRX-11112,2024-10-23,CUST-238,East,Electronics,Smartphone,3,787.1,2361.3,Debit Card
TRX-11113,2023-08-02,CUST-355,South,Clothing,Jacket,1,122.37,122.37,Debit Card
TRX-11114,2023-03-29,CUST-423,South,Electronics,Laptop,3,1177.83,3533.49,Credit Card
TRX-11115,2023-01-03,CUST-341,West,Clothing,T-Shirt,1,23.55,23.55,PayPal
TRX-11116,2023-02-07,CUST-440,East,Home,Coffee Maker,2,78.54,157.08,Credit Card
TRX-11117,2024-12-14,CUST-447,North,Home,Blender,1,41.94,41.94,Debit Card
TRX-11118,2024-09-12,CUST-402,East,Clothing,Sneakers,3,92.96,278.88,Debit Card
TRX-11119,2023-03-10,CUST-228,North,Electronics,Monitor,3,311.11,933.33,Credit Card
TRX-11120,2023-10-10,CUST-411,East,Clothing,Jeans,4,57.72,230.88,Credit Card
TRX-11121,2023-10-04,CUST-160,East,Clothing,T-Shirt,1,25.27,25.27,PayPal
TRX-11122,2023-06-02,CUST-336,West,Electronics,Headphones,4,145.61,582.44,Debit Card
TRX-11123,2024-07-20,CUST-451,South,Home,Blender,4,43.27,173.08,Credit Card
TRX-11124,2023-06-26,CUST-461,East,Home,Coffee Maker,2,84.58,169.16,Debit Card
TRX-11125,2023-04-07,CUST-468,South,Home,Blender,4,42.94,171.76,PayPal
TRX-11126,2023-01-06,CUST-208,North,Clothing,Sneakers,1,82.85,82.85,PayPal
TRX-11127,2024-02-29,CUST-217,West,Home,Coffee Maker,2,80.05,160.1,Debit Card
TRX-11128,2024-04-09,CUST-175,West,Electronics,Smartphone,3,847.12,2541.36,PayPal
TRX-11129,2024-02-18,CUST-412,East,Home,Blender,3,48.23,144.69,PayPal
TRX-11130,2023-10-12,CUST-338,East,Clothing,T-Shirt,1,22.57,22.57,Credit Card
TRX-11131,2024-11-02,CUST-145,West,Clothing,Jeans,1,62.08,62.08,Debit Card
TRX-11132,2023-02-14,CUST-346,South,Electronics,Monitor,4,293.09,1172.36,Credit Card
TRX-11133,2024-04-29,CUST-233,West,Clothing,T-Shirt,2,22.51,45.02,PayPal
TRX-11134,2024-10-23,CUST-345,East,Electronics,Laptop,2,1269.46,2538.92,PayPal
TRX-11135,2024-09-29,CUST-334,North,Clothing,Sneakers,1,82.5,82.5,Credit Card
TRX-11136,2024-09-25,CUST-237,East,Electronics,Headphones,3,156.97,470.91,PayPal
TRX-11137,2024-11-04,CUST-300,West,Home,Desk,3,154.04,462.12,Debit Card
TRX-11138,2023-07-25,CUST-266,East,Home,Chair,3,94.24,282.72,Credit Card
TRX-11139,2023-05-07,CUST-246,East,Home,Chair,2,91.15,182.3,Debit Card
TRX-11140,2024-02-16,CUST-251,East,Home,Chair,2,96.71,193.42,PayPal
TRX-11141,2023-05-17,CUST-274,West,Electronics,Monitor,1,306.98,306.98,PayPal
TRX-11142,2023-01-19,CUST-294,East,Electronics,Headphones,1,157.62,157.62,Debit Card
TRX-11143,2024-03-24,CUST-453,East,Home,Coffee Maker,3,83.14,249.42,Credit Card
TRX-11144,2023-04-03,CUST-338,North,Home,Blender,2,44.21,88.42,PayPal
TRX-11145,2023-09-02,CUST-419,South,Electronics,Smartphone,1,738.46,738.46,Credit Card
TRX-11146,2024-10-01,CUST-443,South,Home,Desk,3,162.99,488.97,PayPal
TRX-11147,2023-09-26,CUST-424,East,Clothing,Jacket,3,124.61,373.83,PayPal
TRX-11148,2023-01-07,CUST-413,South,Home,Desk,3,157.94,473.82,PayPal
TRX-11149,2023-07-12,CUST-340,West,Home,Coffee Maker,1,80.12,80.12,Credit Card
TRX-11150,2024-06-20,CUST-350,West,Home,Chair,3,102.23,306.69,Credit Card
TRX-11151,2024-06-24,CUST-216,West,Electronics,Laptop,3,1193.82,3581.46,Credit Card
TRX-11152,2024-01-15,CUST-243,North,Clothing,Jeans,2,56.66,113.32,PayPal
TRX-11153,2023-03-14,CUST-219,East,Electronics,Laptop,4,1082.39,4329.56,Debit Card
TRX-11154,2024-05-19,CUST-185,North,Clothing,Jeans,1,63.03,63.03,Debit Card
TRX-11155,2023-12-30,CUST-217,East,Electronics,Laptop,3,1282.4,3847.2,PayPal
TRX-11156,2024-02-17,CUST-438,North,Electronics,Monitor,2,317.49,634.98,PayPal
TRX-11157,2024-03-04,CUST-370,East,Electronics,Headphones,1,159.62,159.62,Debit Card
TRX-11158,2024-06-25,CUST-156,West,Clothing,Jacket,1,119.19,119.19,Debit Card
TRX-11159,2024-01-19,CUST-147,North,Electronics,Monitor,3,318.21,954.63,Debit Card
TRX-11160,2024-06-17,CUST-105,South,Electronics,Laptop,4,1129.91,4519.64,PayPal
TRX-11161,2023-10-19,CUST-434,South,Clothing,Sneakers,1,88.01,88.01,Credit Card
TRX-11162,2023-02-18,CUST-272,North,Electronics,Laptop,1,1095.98,1095.98,PayPal
TRX-11163,2024-07-10,CUST-434,North,Clothing,T-Shirt,1,24.75,24.75,Credit Card
TRX-11164,2024-09-26,CUST-333,West,Home,Chair,1,94.63,94.63,PayPal
TRX-11165,2023-01-03,CUST-281,North,Electronics,Laptop,3,1157.08,3471.24,Credit Card
TRX-11166,2023-02-28,CUST-161,North,Electronics,Laptop,4,1255.02,5020.08,Credit Card
TRX-11167,2023-05-02,CUST-206,West,Home,Coffee Maker,4,77.99,311.96,Debit Card
TRX-11168,2023-08-23,CUST-485,East,Clothing,T-Shirt,2,27.15,54.3,PayPal
TRX-11169,2023-12-14,CUST-258,South,Clothing,Jeans,1,61.94,61.94,Debit Card
TRX-11170,2024-05-18,CUST-306,South,Clothing,Jeans,1,63.65,63.65,Credit Card
TRX-11171,2023-05-16,CUST-300,East,Home,Blender,4,40.94,163.76,Debit Card
TRX-11172,2024-01-03,CUST-417,South,Home,Blender,1,45.75,45.75,Debit Card
